Name;Category;Price;NetPrice;DeliveryTime;DeliveryCost;Description;Url
Tok Sony Xperia Z5 Premium (E6853) oldalra nyíló flipes tok - Nillkin Sparkle - golden;Tokok és táskák > Nillkin > Nillkin Sparkle > Sony;35156;27682;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL108455/Sony-Xperia-Z5-Premium-E6853-oldalra-nyilo-flipes
Tok Samsung i9500 Galaxy S4 flipes tok képernyővédő fóliával - Muvit Slim - lila;Tokok és táskák > Muvit;28970;22811;6;990;;http://tesztbolt.hu/HF-I-MUSLI0176/Samsung-i9500-Galaxy-S4-flipes-tok-kepernyovedo-fo
Tok Apple iPhone 7 Plus szilikon hátlap - BCN Caseland Lemons - blue;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus;26926;21202;6;990;;http://tesztbolt.hu/HF-CLLTI7PL010/Apple-iPhone-7-Plus-szilikon-hatlap-BCN-Caseland-L
Tok Samsung A510F Galaxy A5 (2016) szilikon hátlap - Jelly Brush - piros;Telefon hátlapok > Samsung;4383;3451;6;990;;http://tesztbolt.hu/HF-PT-3208/Samsung-A510F-Galaxy-A5-2016-szilikon-hatlap-Jelly
Tok Apple iPhone 6/6S hátlap - IMAK Crystal Clear Slim - transparent;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;30109;23708;6;990;IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK837187/Apple-iPhone-6-6S-hatlap-IMAK-Crystal-Clear-Slim-t
Tok Samsung G955F Galaxy S8 Plus szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > Samsung;42065;33122;6;990;;http://tesztbolt.hu/HF-PT-3835/Samsung-G955F-Galaxy-S8-Plus-szilikon-hatlap-Ultra
Tok LG G5 H850 szilikon hátlap - Roar All Day Full 360 - fekete;Telefon hátlapok > Jelly > Jelly Roar All Day > LG;34207;26935;6;990;;http://tesztbolt.hu/HF-PT-3719/LG-G5-H850-szilikon-hatlap-Roar-All-Day-Full-360-f
Tok Meizu M2 Note szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Meizu;29390;23142;6;990;;http://tesztbolt.hu/HF-PT-3637/Meizu-M2-Note-szilikon-hatlap-Ultra-Slim-03-mm-tra
Tok Apple iPhone 5/5S/SE oldalra nyíló flipes tok - Nillkin Qin - barna;Tokok és táskák > Nillkin > Nillkin Qin > Apple;29048;22872;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL117198/Apple-iPhone-5-5S-SE-oldalra-nyilo-flipes-tok-Nill
Tok Asus ZenFone 2 Laser (ZE550KL) hátlap - IMAK Crystal Clear Slim - transparent;Telefon hátlapok > IMAK > Crystal Clear Slim > Asus;41611;32765;6;990;IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK847094/Asus-ZenFone-2-Laser-ZE550KL-hatlap-IMAK-Crystal-C
Apple iPhone 5/5S/5C/SE/iPad 4/iPad Mini USB töltő- és adatkábel - 3 m-es vezetékkel (Apple MFI engedélyes) - Just Wireless Lightning - fehér;Tablet tartozékok > Adatátvitel > Apple;30297;23856;6;990;;http://tesztbolt.hu/HF-JW6505/Apple-iPhone-5-5S-5C-SE-iPad-4-iPad-Mini-USB-tolto
Tok Apple iPhone 6/6S hátlap kristály díszitéssel - Vouni Crystal Blossom - rose pink;Telefon hátlapok > Vouni > iPhone 6/6S;45072;35490;6;990;;http://tesztbolt.hu/HF-ST977030/Apple-iPhone-6-6S-hatlap-kristaly-diszitessel-Voun
Tok LG G4 H815 S-View Flexi oldalra nyíló flipes tok - fekete;Tokok és táskák > S-View Flexi > LG;48777;38407;6;990;;http://tesztbolt.hu/HF-PT-2471/LG-G4-H815-S-View-Flexi-oldalra-nyilo-flipes-tok-f
Univerzális sztereó felvevős fülhallgató - 3, 5 mm jack - Earpods - műanyag dobozos - black/white;Fülhallgató-mikrofon szettek > Vezetékes headsetek > Univerzális;40777;32108;6;990;;http://tesztbolt.hu/HF-HD-EA01BK/Univerzalis-sztereo-felvevos-fulhallgato-35-mm-jac
Huawei Nova Plus üveg képernyővédő fólia - Tempered Glass - 1 db/csomag;Képernyővédő fóliák és üvegek > Huawei;41315;32531;6;990;A teljesen átlátszó edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak. Figyelem! Erre a termékre semmilyen felrakási hibából eredő reklamációt nem fogadunk el!;http://tesztbolt.hu/HF-PT-3624/Huawei-Nova-Plus-uveg-kepernyovedo-folia-Tempered
Tok Apple iPhone 6/6S szilikon hátlap - BCN Caseland Limited Edition - lila;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;4137;3257;6;990;;http://tesztbolt.hu/HF-CFLTIP6006/Apple-iPhone-6-6S-szilikon-hatlap-BCN-Caseland-Lim
Tok Sony Xperia X Performance (F8132) szilikon hátlap - Jelly Bright 0, 3 mm - pink;Telefon hátlapok > Jelly > Jelly Bright 0.3 mm > Sony;35124;27657;6;990;;http://tesztbolt.hu/HF-PT-2912/Sony-Xperia-X-Performance-F8132-szilikon-hatlap-Je
Tok Samsung S8000 Jet szilikon hátlap - LUX;Telefon hátlapok > Lux;1397;1100;6;990;;http://tesztbolt.hu/HF-PT-153/Samsung-S8000-Jet-szilikon-hatlap-LUX
Tok Samsung SM-G920 Galaxy S6 S-View Flexi oldalra nyíló flipes tok - golden;Tokok és táskák > S-View Flexi > Samsung;7743;6097;6;990;;http://tesztbolt.hu/HF-PT-2455/Samsung-SM-G920-Galaxy-S6-S-View-Flexi-oldalra-nyi
Apple Watch védőtok - Devia Colorful 38 mm - white;Egyéb tartozékok > Okosóra tartozékok;41933;33018;6;990;;http://tesztbolt.hu/HF-ST971434/Apple-Watch-vedotok-Devia-Colorful-38-mm-white
Tok Sony Xperia XA Ultra (F3212/F3216) oldalra nyíló flipes tok - Nillkin Qin - fekete;Tokok és táskák > Nillkin > Nillkin Qin > Sony;21526;16950;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL125421/Sony-Xperia-XA-Ultra-F3212-F3216-oldalra-nyilo-fli
Tok Apple iPhone 6/6S hátlap - Vouni Shadow - silver;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > Vouni > iPhone 6/6S;39028;30731;6;990;;http://tesztbolt.hu/HF-ST963965/Apple-iPhone-6-6S-hatlap-Vouni-Shadow-silver
Tok LG G4 H815 szilikon hátlap - S-Line - fekete;Telefon hátlapok > S-Line > LG;18383;14475;6;990;;http://tesztbolt.hu/HF-PT-2320/LG-G4-H815-szilikon-hatlap-S-Line-fekete
Tok Samsung J120F Galaxy J1 (2016) szilikon hátlap - Jelly Flash - fekete;Telefon hátlapok > Jelly > Jelly Flash > Samsung;14565;11469;6;990;;http://tesztbolt.hu/HF-PT-3029/Samsung-J120F-Galaxy-J1-2016-szilikon-hatlap-Jelly
Tok Apple iPhone 7 Plus eredeti gyári bőr hátlap - MMYE2ZM/A - storm gray;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus;13709;10794;6;990;Ezek az Apple által tervezett tokok szorosan simulnak az iPhone ívelt vonalaira, így nem érződik vastagabbnak a készülék. A tokok különleges cserzésű és festésű, Európából származó bőrből készülnek, így lágy tapintású külső felületük az idő múlásával természetes módon nyeri el tetszetős patináját. A tok belsejében puha mikroszálas anyag védi az iPhone-odat, a gépi kidolgozású alumíniumgombok pedig remekül illenek az iPhone tokjához.;http://tesztbolt.hu/HF-APL-0258/Apple-iPhone-7-Plus-eredeti-gyari-bor-hatlap-MMYE2
Tok Apple iPhone 7 Plus szilikon hátlap - Devia Jelly Slim Leather 2 - brown;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus;37864;29814;6;990;;http://tesztbolt.hu/HF-ST993023/Apple-iPhone-7-Plus-szilikon-hatlap-Devia-Jelly-Sl
Samsung G950F Galaxy S8 gyári akkumulátor - Li-Ion 3000 mAh - EB-BG950ABA (ECO csomagolás);Gyári tartozékok > Akkumulátorok > Samsung;12984;10224;6;990;KIZÁRÓLAG SZAKSZERVÍZBEN BESZERELHETŐ! GARANCIÁLIS REKLAMÁCIÓT CSAK A BESZERELÉST VÉGZŐ SZAKSZERVÍZ ÍRÁSOS VÉLEMÉNYÉVEL FOGADUNK EL!;http://tesztbolt.hu/HF-SAM-0820/Samsung-G950F-Galaxy-S8-gyari-akkumulator-Li-Ion-3
Samsung N930F Galaxy Note 7 képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Samsung;30182;23765;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-1038/Samsung-N930F-Galaxy-Note-7-kepernyovedo-folia-2-d
Samsung i8260 Galaxy Core akkumulátor - Li-Ion 1600 mAh - (EB-B150AE utángyártott) - PRÉMIUM;Akkumulátorok > Mobiltelefon akkumulátorok > Samsung;24192;19049;6;990;;http://tesztbolt.hu/HF-CS-SMI826SL/Samsung-i8260-Galaxy-Core-akkumulator-Li-Ion-1600
Tok Samsung SM-G920 Galaxy S6 védőtok - OtterBox Symmetry - clear/blue;Telefon hátlapok > Ütésálló hátlapok > Samsung;17529;13802;6;990;Az Otterbox az egyik legismertebb és legelismertebb tokgyártó. Elsősorban vízálló, ütésálló megoldásairól ismert a gyártó, de hosszú évek óta készít konzumer készülékekre méretezett megoldásokat is. Az új sorozat neve Symmetry márkanév alatt kerül bevezetésre. Különlegessége hogy a hagyományos Otterbox tokokkal szemben vékonyabb, elsősorban &quot, utcai viseletre&quot, , azaz nem extrém körülmények közé tervezett védelmet kínál. Kettős anyagból, de egy darabból álló kialakítású, amely egy szintetikus gumi belsőből és egy külső polikarbonát héjból áll Szintetikus gumi belső elnyelni az ütések által okozott sokkot Kemény műanyag külső pedig segít megvédeni a karcolásoktól a készüléket A szintetikus gumiból álló emelt ferde él megőrzi az érintőképernyő épségét;http://tesztbolt.hu/HF-OT77-51661/Samsung-SM-G920-Galaxy-S6-vedotok-OtterBox-Symmetr
Tok Apple iPhone 6/6S hátlap - Vouni Sky - champagne gold;Telefon hátlapok > Vouni > iPhone 6/6S;6151;4843;6;990;;http://tesztbolt.hu/HF-ST963910/Apple-iPhone-6-6S-hatlap-Vouni-Sky-champagne-gold
Tok Apple iPhone 6/6S flipes tok - Muvit Crystal Folio - pink;Tokok és táskák > Muvit;1542;1214;6;990;;http://tesztbolt.hu/HF-I-MUCRF0019/Apple-iPhone-6-6S-flipes-tok-Muvit-Crystal-Folio-p
Tok Huawei/Honor 8 szilikon hátlap - Jelly Flash Mat - fekete;Telefon hátlapok > Jelly > Jelly Flash Mat > Honor;36494;28735;6;990;;http://tesztbolt.hu/HF-PT-3953/Huawei-Honor-8-szilikon-hatlap-Jelly-Flash-Mat-fek
USB - micro USB + Lightning adat- és töltőkábel 1, 2 m-es vezetékkel - Nillkin Plus II Cable Lightning 2in1 USB 2.1 - fekete;iPhone 3/4/5/6/7 tartozékok > Adatátvitel;16139;12708;6;990;5V/2,1A A kábel hossza 1,2 m;http://tesztbolt.hu/HF-NL100763/USB-micro-USB-Lightning-adat-es-toltokabel-12-m-es
Samsung SM-G530 Galaxy Grand Prime képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Samsung;29905;23547;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-645/Samsung-SM-G530-Galaxy-Grand-Prime-kepernyovedo-fo
Tok Apple iPhone 6/6S szilikon hátlap - Devia Naked - crystal clear;Telefon hátlapok > Devia > iPhone 6/6S;17707;13943;6;990;;http://tesztbolt.hu/HF-ST935542/Apple-iPhone-6-6S-szilikon-hatlap-Devia-Naked-crys
Sony Ericsson Mix Walkman képernyővédő fólia - 2 db/csomag (Crystal/Antireflex);Képernyővédő fóliák és üvegek > Sony Ericsson;24235;19083;6;990;tökéletesen illeszkedik az adott képernyő alakjához védi a képernyőt a szennyeződésektől és a karcolásoktól felújítja a karcos képernyőt, javítja kontrasztosságát felhelyezése egyszerű, és eltávolítása sem okoz gondot tökéletesen bevált érintőképernyőkhöz CRYSTAL - ideálisan átlátszó, többször felhasználható (vizes átöblítés után) AntiReflex - matt felületű, antireflex hatású, karcolásoknak ellenálló Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex (tökéletesen az adott képernyő alakjára szabott) törlőkendő, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-240/Sony-Ericsson-Mix-Walkman-kepernyovedo-folia-2-db
Tok Apple iPhone 6/6S hátlap kristály díszitéssel - Vouni Crystal Blossom - champagne gold;Telefon hátlapok > Vouni > iPhone 6/6S;28526;22461;6;990;;http://tesztbolt.hu/HF-ST977016/Apple-iPhone-6-6S-hatlap-kristaly-diszitessel-Voun
Tok Samsung A320F Galaxy A3 (2017) szilikon hátlap - Jelly Flash Mat - piros;Telefon hátlapok > Jelly > Jelly Flash Mat > Samsung;20606;16225;6;990;;http://tesztbolt.hu/HF-PT-3993/Samsung-A320F-Galaxy-A3-2017-szilikon-hatlap-Jelly
Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Devia Crystal Flowery - champagne gold;Telefon hátlapok > Devia > iPhone 6/6S;29422;23167;6;990;;http://tesztbolt.hu/HF-ST967857/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit
Samsung SM-G900 Galaxy S5 képernyővédő fólia - 1 db/csomag (Privacy);Képernyővédő fóliák és üvegek > Samsung;34237;26958;6;990;tökéletesen illeszkedik az adott képernyő alakjához védi a képernyőt a szennyeződésektől és a karcolásoktól felújítja a karcos képernyőt, javítja kontrasztosságát felhelyezése egyszerű, és eltávolítása sem okoz gondot tökéletesen bevált érintőképernyőkhöz Csomag tartalma: védőfólia típusra szabott: 1x Privacy (tökéletesen az adott képernyő alakjára szabott) törlőkendő, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás Betekintésvédő fólia Legyen szó készüléke képernyőjének védelméről, adatvédelemről vagy tükröződéscsökkentésről, az EazyGuard Privacy képernyőszűrői megoldást kínálnak Önnek. - Ha bizalmas adatokkal dolgozik vagy csak saját nyugalma érdekében nem szeretné, hogy minden arra járó belenézzen munkájába, próbálja ki betekintésvédelmi Privacy szűrőinket - Privacy fóliáink tükröződéscsökkentő tulajdonságával elkerülheti a szem idő előtti elfáradását - Védelmet nyújtanak érzékeny LCD képernyő felületi sérülései ellen - az EazyGuard által kifejlesztett speciális mikrolamellás technológia lehetővé teszi, hogy csak az a személy láthassa a képernyőn megjelenő adatokat, aki pontosan szemben ül a monitorral. A mikrolamellák alkalmazása mindkét oldalra 30 fokos láthatóságot eredményez, megtartva a kontrasztjavítást és a visszatükröződés csökkentéstét. Oldalról, 30 foknál nagyobb szögben nézve nem pusztán eltorzítja vagy homályosítja a képet, hanem teljesen sötét képernyőt mutat.;http://tesztbolt.hu/HF-LA-514/Samsung-SM-G900-Galaxy-S5-kepernyovedo-folia-1-db
