Name	Category	Price	NetPrice	DeliveryTime	DeliveryCost	Description	Url
Дамска рокля с плисе Katrus K266 Fuchsia	zheni > rokli	10242	8065	6	0	<p>Дамска рокля изработена от финна материя, страхотна за работния или ежедневния стайлинг. </p><p>30° Пране</p>	http://www.testshop.bg/damska-roklia-s-plise-katrus-k266-fuchsia.html
Сексапилна нощница Hana дантелена в цвят черен	beljo > nownici	38007	29927	6	0	"<p>Елегантен ""Тоp"" модел HANA в черно, с меки чашки, изработен от дантела в оригинален вид. Долната част е от черен, еластичен тюл, завършващ с нежна дантела. Създаден, за да подчертава формите на тялото, комбиниращ в едно елегантност и сексапил. Презрамките са 12 мм, неподвижни и регулируеми. Голяма черна панделка между чашките. </p>"	http://www.testshop.bg/seksapilna-noshtnitza-hana-dantelena-v-tzviat-cheren-1.html
Дамска дънкова риза Lenitif K171 Blue L	zheni > rizi	46744	36806	6	0	<p>Дамска дънкова риза с дълъг ръкав. Моделът е изработен от мек на допир плат, страхотна за ежедневието. </p><p>30° Пране. </p>	http://www.testshop.bg/damska-dankova-riza-lenitif-k171-blue-l.html
Дамски обувки на ток BERSHKA BLACK	damski obuvki > boti	34540	27197	6	0	<p>Обувки на платформа с връзки <br>Височина на тока - 10 см <br>Височина на подметката - 4 см</p><p>Текстил. </p>	http://www.testshop.bg/damski-obuvki-na-tok-bershka-black.html
Дамска рокля TOP SECRET SILVER I	zheni > rokli	30531	24040	6	0	<p>Дамска ефирна рокля в сребристо. Модела е изработен от мека финна материя, страхотна за парти или коктейл. Съчетайте със сандали на ток или затворени обувки. </p><p>95%Полиестер, 5% Еластан. </p>	http://www.testshop.bg/damska-roklia-top-secret-silver-i.html
Дамско сако без закопчаване в жълто FIGL M141	zheni > saka	17300	13622	6	0	<p>Дамско сако без закопчаване. Страхотно за работния стайлинг, както и ежедневнието. </p><p>30° Пране</p><p>Полиестер 65%  <br>Вискоза 35%</p>	http://www.testshop.bg/damsko-sako-bez-zakopchavane-v-zalto-figl-m141.html
Стилно боди Selena с дантела в цвят тъмносин	beljo > damski bodita	40178	31636	6	0	<p>- Чашки тип Push Up покрити с дантела <br>- Предна и задна част - комбинация от еластичен щампиран тюл и дантела <br>- Регулируеми и свалящи се презрамки</p>	http://www.testshop.bg/stilno-bodi-selena-s-dantela-v-tzviat-tamnosin.html
Дамска елегантна рокля в сиво Lenitif K109	zheni > rokli	7245	5705	6	0	<p>Дамска рокля с дантела. Страхотен модел за специални поводи. </p><p>30° Пране</p>	http://www.testshop.bg/damska-elegantna-roklia-v-sivo-lenitif-k109.html
Дамски дънков панталон с копчета Katrus K163 Blue L	zheni > pantaloni	23146	18225	6	0	<p>Дамски дънков панталон с копчета. Моделът е подходящ за летния сезон, съчетайте с тениска и спортни обувки. </p><p>30° Пране. </p><p> </p>	http://www.testshop.bg/damski-dankov-pantalon-s-kopcheta-katrus-k163-blue-l.html
Сутиен Liliana Soft	beljo > sutieni	6405	5043	6	0	<p>- Чашки и колан от тъмносин микрофибър</p><p>- Горна част на чашките композирани от тъмносиня дантела</p><p>- Странична част на чашките и предна част на презрамките подплътени с фин дунапрен</p><p>- Синя панделка между чашките</p>	http://www.testshop.bg/eleganten-sutien-soft-s-dantela-v-tzviat-tamnosino.html
Бикини Nadine Figi	beljo > bikini	38914	30641	6	0	<p>- Предна част - микрофибър в цвят сметана <br>- Задна част комбинация от микрофибър и еластична дантела</p>	http://www.testshop.bg/stilni-bikini-nadine-v-tzviat-shampansko.html
Бикини Evana Figi Big	beljo > bikini	20606	16225	6	0	<p>- Предна част - комбинация от дантела и микрофибър <br>- Задна част изцяло от микрофибър</p>	http://www.testshop.bg/stilni-bikini-evana-dalboki-kare-v-tzviat-cherno-rozovo.html
Дамски шал TOP SECRET SSA0687	aksesoari > shalove	20713	16309	6	0	<p>75% Акрил, 25% Полиестер. </p>	http://www.testshop.bg/damski-shal-top-secret-ssa0687.html
Спортен ватиран елек в цвят черен	zheni > eleci	40091	31568	6	0	<p>Дамски ватиран елек <br>Два предни джоба с цип <br>Вътрешни джобове <br>Сваляща се качулка</p><p>100% Полиестер</p><p>Цвят черен</p>	http://www.testshop.bg/sporten-vatiran-elek-v-tzviat-cheren.html
Дамска блуза с блясък TOP SECRET SSW2098	zheni > bluzi	35595	28028	6	0	<p>Дамска блуза с изрязано деколте в бяло. Модела е изработен от мека на допир материя. Страхотна за ежедневието, съчетайте с пола или панталон. </p><p>90%Полиестер, 4%Еластан, 6% Метал. </p><p>Размерите на марка  TOP SECRET  са леко уголемени, препоръчваме да изберете един размер по - малък, тъй като продуктите отговарят на немска номерация. </p>	http://www.testshop.bg/damska-bluza-s-bliasak-top-secret-ssw2098.html
Дамски ежедневен панталон в розово Top Secret SSP2530	zheni > pantaloni	5030	3961	6	0	<p>Дамски ежедневен панталон в розово. Моделът е изработен от мека на допир материя, страхотен за ежедневието. </p><p>98% Памук, 2% Еластан. </p><p> </p>	http://www.testshop.bg/damski-ezedneven-pantalon-v-rozovo-top-secret-ssp2530.html
Мъжки панталон TOP SECRET SSP2407	myzhe > myzhki pantaloni	12095	9524	6	0	<p>Мъжки елегантни панталони, изработени от мека материя. </p><p>Подходящи за работния стайлинг, както и специални поводи. </p><p>Съчетайте с блуза или риза. </p><p>98% Памук, 2% Еластан. </p>	http://www.testshop.bg/mazki-pantalon-top-secret-ssp2407.html
