Name	Category	Price	NetPrice	DeliveryTime	DeliveryCost	Description	Url	ItemCode
Hartie Xerox Colotech lucios (gloss) A3 170g (003R90343)	Hartie si medii print > Hartie Colotech	28416	22375	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: hartie groasa (carton) ideal pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 170 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90343</li> 	<li>Ambalare: Top 400 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/colotech-lucios-a3-3r90343	10758
Hartie Xerox Colotech lucios (gloss) A3 210g (003R90346)	Hartie si medii print > Hartie Colotech	20298	15983	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: hartie groasa (carton) ideal pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 210 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90346</li> 	<li>Ambalare: Top 250 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/carton-lucios-colotech-gloss-xerox-3r90346	10273
Hartie Xerox Colotech lucios (gloss) A3 250g (003R90349)	Hartie si medii print > Hartie Colotech	18305	14413	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: hartie groasa (carton) ideal pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 250 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90349</li> 	<li>Ambalare: Top 250 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/carton-lucios-xerox-3r90349	10977
Hartie Xerox Colotech lucios (gloss) A3 280g (003R90352)	Hartie si medii print > Hartie Colotech	7123	5609	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: hartie groasa (carton) ideal pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 280 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90352</li> 	<li>Ambalare: Top 250 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/carton-lucios-xerox-3r90352-colotech-gloss	10048
Hartie Xerox Colotech lucios (gloss) A4 120g (003R90336)	Hartie si medii print > Hartie Colotech	43464	34224	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A4</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 120 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90336</li> 	<li>Ambalare: Top 500 coli, 6 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"		10951
Hartie Xerox Colotech lucios (gloss) A4 140g (003R90339)	Hartie si medii print > Hartie Colotech	4097	3226	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A4</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 140 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90339</li> 	<li>Ambalare: Top 400 coli, 6 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-lucioasa-xerox-colotech-3r90339	10971
Hartie Xerox Colotech lucios (gloss) A4 170g (003R90342)	Hartie si medii print > Hartie Colotech	18662	14694	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A4</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 170 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90342</li> 	<li>Ambalare: Top 400 coli, 6 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-lucioasa-xerox-3r90342-hartie-lucioasa	10726
Hartie Xerox Colotech lucios (gloss) A4 210g (003R90345)	Hartie si medii print > Hartie Colotech	16146	12713	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A4</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 210 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90345</li> 	<li>Ambalare: Top 250 coli, 8 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-colotech-003R90345-hartie-xerox-210g	10103
Hartie Xerox Colotech lucios (gloss) A4 280g (003R90351)	Hartie si medii print > Hartie Colotech	19094	15035	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: A4</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 280 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90351</li> 	<li>Ambalare: Top 250 coli, 6 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-xerox-lucioasa-carton-lucios-003r90351	10975
Hartie Xerox Colotech lucios (gloss) SRA3 120g (003R90338)	Hartie si medii print > Hartie Colotech	26947	21218	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: SRA3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 120 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90338</li> 	<li>Ambalare: Top 500 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-colotech-lucios-3r90338-hartie-xerox-lucioasa	10940
Hartie Xerox Colotech lucios (gloss) SRA3 140g (003R90341)	Hartie si medii print > Hartie Colotech	35240	27748	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: SRA3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 140 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90341</li> 	<li>Ambalare: Top 400 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-xerox-lucioasa-3r90341-carton-lucios-xerox	10643
Hartie Xerox Colotech lucios (gloss) SRA3 170g (003R90344)	Hartie si medii print > Hartie Colotech	19941	15702	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa, alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: SRA3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 170 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90344</li> 	<li>Ambalare: Top 500 coli, 2 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/hartie-colotech-lucioasa-3r90344	10651
Hartie Xerox Colotech lucios (gloss) SRA3 210g (003R90347)	Hartie si medii print > Hartie Colotech	35341	27828	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa (carton lucios), alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: SRA3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 210 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90347</li> 	<li>Ambalare: Top 250 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/carton-lucios-xerox-colotech-gloss-xerox-3r90347	10175
Hartie Xerox Colotech lucios (gloss) SRA3 280g (003R90353)	Hartie si medii print > Hartie Colotech	3490	2748	6	FREE	"<ul> 	<li>Hartie super neteda, lucioasa (carton lucios), alba, perfecta pentru imprimarea color in echipamente digitale (recomandata pentru redarea culorilor stralucitoare si de contrast)</li> 	<li>Compatibilitate: Imprimante laser color şi copiatoare color</li> 	<li>Dimensiune: SRA3</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: este ideala pentru tiparirea policroma profesionala, pentru realizarea de ilustratii. Recomandata pentru broşuri, cataloage, fluturaşi, invitatii, buletine de informare, lucrari de diploma, prospecte, chestionare, manuale, materiale de curs, jurnale, mape</li> 	<li>Greutate: 280 g/mp</li> 	<li>Producator: XEROX</li> 	<li>Cod: 003R90353</li> 	<li>Ambalare: Top 280 coli, 3 topuri/cutie</li> </ul> <p> 	<strong>TRANSPORT COMENZI CU GREUTATE MARE</strong>: Costul de transport pentru comenzile cu greutate mai mare de 10 kg va fi recalculat de un operator,  </p> <p> 	<strong>IMAGINILE</strong>: Pozele afisate pe site au caracter informativ.  </p>"	http://www.testshop.ro/carton-lucios-hartie-colotech-3r90353	10520
Hartie Xerox format A1 (003R95181)	Hartie si medii print > Role hartie si hartie formate mari	37400	29449	6	FREE	"<p> 	<strong>Hartie taiata la format A1 <br> 	</strong></p> <ul> 	<li>Compatibilitate: Copiatoare de planşe, imprimante laser ingineresti</li> 	<li>Dimensiune: 594 x 840 mm</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: planşe, planuri, lucrări de cadastru/geologice/urbanism, schiţe, prezentări, fişe tehnice</li> 	<li>Ambalaj: top (250 coli)</li> 	<li>Tip: A1</li> 	<li>Greutate: 80 g/mp</li> </ul>"	http://www.testshop.ro/p-66-hartie-Xerox-format-a1	10074
Hartie Xerox format A2 (003R95182)	Hartie si medii print > Role hartie si hartie formate mari	15587	12273	6	FREE	"<p> 	<strong>Hartie taiata la format A2 <br> 	</strong></p> <ul> 	<li>Compatibilitate: Copiatoare de planşe, imprimante laser ingineresti</li> 	<li>Dimensiune: 420 x 594 mm</li> 	<li>Culoare: albă</li> 	<li>Aplicaţii: planşe, planuri, lucrări de cadastru/geologice/urbanism, schiţe, prezentări, fişe tehnice</li> 	<li>Ambalaj: top (500 coli)</li> 	<li>Tip: A2</li> 	<li>Greutate: 80 g/mp</li> </ul>"	http://www.testshop.ro/p-67-hartie-Xerox-format-a2	10538
Imprimanta laser color Xerox Phaser 6600DN (6600V_DN)	Imprimante > Laser color A4	4129	3251	6	FREE	"<p> 	<strong> Imprimanta Xerox Phaser 6600DN </strong></p> <p>Vezi brosura echipamentului>>  <br> <br> 	Tehnologie : Laser color <br> 	Format : A4 <br> 	Viteza imprimare : Până la 35 ppm A4 color , 35 ppm A4 alb-negru <br> 	Duplex : standard <br> 	Conectivitate : USB 2.0 10/100/1000Base TX Ethernet, Wi-Fi Opțional (802.11 n/g/b) <br> 	Rezolutie imprimare : Până la 600 x 600 x 4 dpi (calitate îmbunătățită a imaginii 1200 x 1200)  <br> 	Limbaj imprimare : PCL5, PCL6, Post Script 3, XPS <br> 	Alimentare hartie :</p> <p> 	Standard -     Tava 1: 550 coli; dimensiuni personalizate: 148x 210 mm - 216 x 356 mm <br> 	                        Tavă multifuncțională: 150 coli; dimensiuni personalizate: 76,2x 127 mm - 216 x 356 mm <br> 	Optional -      Tava 2: 550 coli; dimensiuni personalizate: 148x 210 mm - 216 x 356 mm <br> 	Memorie standard / maximă: 256 MB / 768 MB <br> 	Procesor : 533 Mhz <br> 	Garantie : 1 an</p>"	http://www.testshop.ro/Imprimanta-Xerox-laser-color-Phaser-6600DN	10029
