"id";"partner_id";"name";"category";"net_price";"price";"delivery_time";"delivery_cost";"description";"url"
"7573";"2";"Samsung SM-G850 Galaxy Alpha képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD)";"Képernyővédő fóliák és üvegek > Samsung";"26402";"33531";"6";"990";"tökéletesen illeszkedik az adott képernyő alakjához védi a képernyőt a szennyeződésektől és a karcolásoktól felújítja a karcos képernyőt, javítja kontrasztosságát felhelyezése egyszerű, és eltávolítása sem okoz gondot az érintőképernyő érzékenységét nem befolyásolja két különböző fólia egy csomagban CRYSTAL - tökéletesen átlátszó, kontrasztos, karcolásoknak ellenálló felület AntiReflex HD - átlátszó, tükröződésmentes megjelenés, karcolásoknak ellenálló felület Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás";"http://tesztbolt.hu/HF-LA-576/Samsung-SM-G850-Galaxy-Alpha-kepernyovedo-folia-2"
"7574";"2";"Tok Slim Flexi Flip bőrtok - Samsung SM-G357FZ Galaxy Ace 4 - piros";"Tokok és táskák > Slim Flexi Flip > Samsung";"28997";"36826";"6";"990";"";"http://tesztbolt.hu/HF-PT-2112/Slim-Flexi-Flip-bortok-Samsung-SM-G357FZ-Galaxy-Ac"
"7575";"2";"Tok Samsung i9500 Galaxy S4 szilikon hátlap - lila - S-Line";"Telefon hátlapok > S-Line > Samsung";"31419";"39902";"6";"990";"";"http://tesztbolt.hu/HF-PT-900/Samsung-i9500-Galaxy-S4-szilikon-hatlap-lila-S-Lin"
"7576";"2";"Samsung SM-G313 Galaxy Trend 2 gyári akkumulátor - Li-Ion 1500 mAh - EB-BG313BBE NFC (csomagolás nélküli)";"Gyári tartozékok > Akkumulátorok > Samsung";"16661";"21160";"6";"990";"";"http://tesztbolt.hu/HF-SAM-0692/Samsung-SM-G313-Galaxy-Trend-2-gyari-akkumulator-L"
"7577";"2";"Tok Apple iPhone 6 Plus/6S Plus hátlap kristály díszitéssel - Vouni Crystal Sun Flower - silver";"Telefon hátlapok > Apple";"20469";"25996";"6";"990";"";"http://tesztbolt.hu/HF-ST969356/Apple-iPhone-6-Plus-6S-Plus-hatlap-kristaly-diszit"
"7578";"2";"Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Devia Crystal Garland - champagne gold";"iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S";"1236";"1570";"6";"990";"";"http://tesztbolt.hu/HF-ST976477/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit"
"7579";"2";"Tok Samsung i8190 Galaxy S III Mini hátlap - EFC-1M7BWEGSTD - white";"Telefon hátlapok > Samsung";"16605";"21088";"6";"990";"";"http://tesztbolt.hu/HF-SAM-0402/Samsung-i8190-Galaxy-S-III-Mini-hatlap-EFC-1M7BWEG"
"7580";"2";"Tok Lenovo Vibe X3 Lite/Vibe K4 Note hátlap képernyővédő fóliával - Nillkin Frosted Shield - fekete";"Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Lenovo/Moto";"7204";"9149";"6";"990";"NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség";"http://tesztbolt.hu/HF-NL114739/Lenovo-Vibe-X3-Lite-Vibe-K4-Note-hatlap-kepernyove"
"7581";"2";"Samsung i9500 Galaxy S4 gyári akkufedél - kék";"Alkatrészek > Akkufedél > Samsung";"5786";"7348";"6";"990";"";"http://tesztbolt.hu/HF-SAM-0704/Samsung-i9500-Galaxy-S4-gyari-akkufedel-kek"
"7582";"2";"Tok SLIGO flipes bőrtok - Samsung i8000 Omnia II - fekete";"Tokok és táskák > Egyéb flippes tokok";"18708";"23759";"6";"990";"";"http://tesztbolt.hu/HF-EX-103/SLIGO-flipes-bortok-Samsung-i8000-Omnia-II-fekete"
"7583";"2";"Tok Samsung i9190 Galaxy S4 Mini View Cover flipes hátlap on/off funkcióval - EF-CI919BPEGSTD utángyártott - pink";"Tokok és táskák > S-View Flip Cover tokok > Samsung";"28129";"35724";"6";"990";"";"http://tesztbolt.hu/HF-DZ-388/Samsung-i9190-Galaxy-S4-Mini-View-Cover-flipes-hat"
"7584";"2";"Tok Microsoft Lumia 550 S-View Flexi oldalra nyíló flipes tok - lila";"Tokok és táskák > S-View Flexi > Microsoft";"6035";"7664";"6";"990";"";"http://tesztbolt.hu/HF-PT-2605/Microsoft-Lumia-550-S-View-Flexi-oldalra-nyilo-fli"
"7585";"2";"Nokia 6101/N70/6300/6120 szivargyújtós töltő - 5V/0, 5A";"Töltők > Szivargyújtós töltők > Nokia/Microsoft";"13546";"17204";"6";"990";"12-24V kábelhossz: 50-140 cm CE és RoHs minősítés";"http://tesztbolt.hu/HF-148-200/Nokia-6101-N70-6300-6120-szivargyujtos-tolto-5V-05"
"7586";"2";"Tok Samsung i9500 Galaxy S4 hátlap - Case-Mate Barely There - electric orange";"Telefon hátlapok > Samsung";"7795";"9900";"6";"990";"";"http://tesztbolt.hu/HF-CM027896/Samsung-i9500-Galaxy-S4-hatlap-Case-Mate-Barely-Th"
"7587";"2";"Tok Apple iPhone 6/6S hátlap - Devia Chic - crystal clear";"Telefon hátlapok > Devia > iPhone 6/6S";"36221";"46001";"6";"990";"- Anyaga: PC - Szuper vékony és könnyű - Könnyen fel- és levehető - Minden gombhoz és csatlakozó nyíláshoz pontosan illeszkedik";"http://tesztbolt.hu/HF-ST963828/Apple-iPhone-6-6S-hatlap-Devia-Chic-crystal-clear"
"7588";"2";"Tok Apple iPhone 7 Plus hátlap - Devia iStand - blue";"Telefon hátlapok > Devia > iPhone 7 Plus";"15742";"19992";"6";"990";"";"http://tesztbolt.hu/HF-ST994563/Apple-iPhone-7-Plus-hatlap-Devia-iStand-blue"
"7589";"2";"Tok Slim Flexi Flip bőrtok - Apple iPhone 6 - lila";"Tokok és táskák > Slim Flexi Flip > Apple";"11441";"14530";"6";"990";"";"http://tesztbolt.hu/HF-PT-2028/Slim-Flexi-Flip-bortok-Apple-iPhone-6-lila"
"7590";"2";"Tok Samsung SM-G900 Galaxy S5 hátlap - Case-Mate Barely There - silver";"Telefon hátlapok > Samsung";"26059";"33095";"6";"990";"";"http://tesztbolt.hu/HF-CM030903/Samsung-SM-G900-Galaxy-S5-hatlap-Case-Mate-Barely"
"7591";"2";"Tok Huawei/Honor 8 Pro oldalra nyíló flipes tok - Nillkin Sparkle - gold";"Tokok és táskák > Nillkin > Nillkin Sparkle > Huawei";"1253";"1591";"6";"990";"A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.";"http://tesztbolt.hu/HF-NL139275/Huawei-Honor-8-Pro-oldalra-nyilo-flipes-tok-Nillki"
"7592";"2";"Samsung SM-G920 Galaxy S6 képernyővédő fólia - 1 db/csomag - Privacy";"Képernyővédő fóliák és üvegek > Samsung";"15816";"20086";"6";"990";"tökéletesen illeszkedik az adott képernyő alakjához védi a képernyőt a szennyeződésektől és a karcolásoktól felújítja a karcos képernyőt, javítja kontrasztosságát felhelyezése egyszerű, és eltávolítása sem okoz gondot tökéletesen bevált érintőképernyőkhöz Csomag tartalma: védőfólia típusra szabott: 1x Privacy (tökéletesen az adott képernyő alakjára szabott) törlőkendő, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás Betekintésvédő fólia Legyen szó készüléke képernyőjének védelméről, adatvédelemről vagy tükröződéscsökkentésről, az EazyGuard Privacy képernyőszűrői megoldást kínálnak Önnek. - Ha bizalmas adatokkal dolgozik vagy csak saját nyugalma érdekében nem szeretné, hogy minden arra járó belenézzen munkájába, próbálja ki betekintésvédelmi Privacy szűrőinket - Privacy fóliáink tükröződéscsökkentő tulajdonságával elkerülheti a szem idő előtti elfáradását - Védelmet nyújtanak érzékeny LCD képernyő felületi sérülései ellen - az EazyGuard által kifejlesztett speciális mikrolamellás technológia lehetővé teszi, hogy csak az a személy láthassa a képernyőn megjelenő adatokat, aki pontosan szemben ül a monitorral. A mikrolamellák alkalmazása mindkét oldalra 30 fokos láthatóságot eredményez, megtartva a kontrasztjavítást és a visszatükröződés csökkentéstét. Oldalról, 30 foknál nagyobb szögben nézve nem pusztán eltorzítja vagy homályosítja a képet, hanem teljesen sötét képernyőt mutat.";"http://tesztbolt.hu/HF-LA-658/Samsung-SM-G920-Galaxy-S6-kepernyovedo-folia-1-db"
"7593";"2";"Tok MAGNET SLIM univerzális tok - Samsung i9000 Galaxy S/i9070 Galaxy S Advance/Huawei Ascend G300 - fekete - 10. méret";"Tokok és táskák > Magnet Slim tokok";"34069";"43268";"6";"990";"";"http://tesztbolt.hu/HF-DZ-051/MAGNET-SLIM-univerzalis-tok-Samsung-i9000-Galaxy-S"
"7594";"2";"Tok LG H220 Joy S-View Flexi oldalra nyíló flipes tok - fehér";"Tokok és táskák > S-View Flexi > LG";"20331";"25820";"6";"990";"";"http://tesztbolt.hu/HF-PT-2599/LG-H220-Joy-S-View-Flexi-oldalra-nyilo-flipes-tok"
"7595";"2";"Tok Apple iPhone 5/5S/SE hátlap - white";"Tokok és táskák > Pierre Cardin tokok > Hátlapok";"14139";"17957";"6";"990";"Pierre Cardin";"http://tesztbolt.hu/HF-BCTPU-WTIP5/Apple-iPhone-5-5S-SE-hatlap-white"
"7596";"2";"Tok Sony Xperia Z5 Premium (E6853) oldalra nyíló flipes tok - Nillkin Sparkle - golden";"Tokok és táskák > Nillkin > Nillkin Sparkle > Sony";"27682";"35156";"6";"990";"A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.";"http://tesztbolt.hu/HF-NL108455/Sony-Xperia-Z5-Premium-E6853-oldalra-nyilo-flipes"
"7597";"2";"Tok Samsung i9500 Galaxy S4 flipes tok képernyővédő fóliával - Muvit Slim - lila";"Tokok és táskák > Muvit";"22811";"28970";"6";"990";"";"http://tesztbolt.hu/HF-I-MUSLI0176/Samsung-i9500-Galaxy-S4-flipes-tok-kepernyovedo-fo"
"7598";"2";"Tok Apple iPhone 7 Plus szilikon hátlap - BCN Caseland Lemons - blue";"iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus";"21202";"26926";"6";"990";"";"http://tesztbolt.hu/HF-CLLTI7PL010/Apple-iPhone-7-Plus-szilikon-hatlap-BCN-Caseland-L"
"7599";"2";"Tok Samsung A510F Galaxy A5 (2016) szilikon hátlap - Jelly Brush - piros";"Telefon hátlapok > Samsung";"3451";"4383";"6";"990";"";"http://tesztbolt.hu/HF-PT-3208/Samsung-A510F-Galaxy-A5-2016-szilikon-hatlap-Jelly"
"7600";"2";"Tok Apple iPhone 6/6S hátlap - IMAK Crystal Clear Slim - transparent";"iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S";"23708";"30109";"6";"990";"IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen";"http://tesztbolt.hu/HF-IK837187/Apple-iPhone-6-6S-hatlap-IMAK-Crystal-Clear-Slim-t"
"7601";"2";"Tok Samsung G955F Galaxy S8 Plus szilikon hátlap - Ultra Slim 0, 3 mm - transparent";"Telefon hátlapok > Samsung";"33122";"42065";"6";"990";"";"http://tesztbolt.hu/HF-PT-3835/Samsung-G955F-Galaxy-S8-Plus-szilikon-hatlap-Ultra"
"7602";"2";"Tok LG G5 H850 szilikon hátlap - Roar All Day Full 360 - fekete";"Telefon hátlapok > Jelly > Jelly Roar All Day > LG";"26935";"34207";"6";"990";"";"http://tesztbolt.hu/HF-PT-3719/LG-G5-H850-szilikon-hatlap-Roar-All-Day-Full-360-f"
"7603";"2";"Tok Meizu M2 Note szilikon hátlap - Ultra Slim 0, 3 mm - transparent";"Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Meizu";"23142";"29390";"6";"990";"";"http://tesztbolt.hu/HF-PT-3637/Meizu-M2-Note-szilikon-hatlap-Ultra-Slim-03-mm-tra"
"7604";"2";"Tok Apple iPhone 5/5S/SE oldalra nyíló flipes tok - Nillkin Qin - barna";"Tokok és táskák > Nillkin > Nillkin Qin > Apple";"22872";"29048";"6";"990";"Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is";"http://tesztbolt.hu/HF-NL117198/Apple-iPhone-5-5S-SE-oldalra-nyilo-flipes-tok-Nill"
"7605";"2";"Tok Asus ZenFone 2 Laser (ZE550KL) hátlap - IMAK Crystal Clear Slim - transparent";"Telefon hátlapok > IMAK > Crystal Clear Slim > Asus";"32765";"41611";"6";"990";"IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen";"http://tesztbolt.hu/HF-IK847094/Asus-ZenFone-2-Laser-ZE550KL-hatlap-IMAK-Crystal-C"
"7606";"2";"Apple iPhone 5/5S/5C/SE/iPad 4/iPad Mini USB töltő- és adatkábel - 3 m-es vezetékkel (Apple MFI engedélyes) - Just Wireless Lightning - fehér";"Tablet tartozékok > Adatátvitel > Apple";"23856";"30297";"6";"990";"";"http://tesztbolt.hu/HF-JW6505/Apple-iPhone-5-5S-5C-SE-iPad-4-iPad-Mini-USB-tolto"
"7607";"2";"Tok Apple iPhone 6/6S hátlap kristály díszitéssel - Vouni Crystal Blossom - rose pink";"Telefon hátlapok > Vouni > iPhone 6/6S";"35490";"45072";"6";"990";"";"http://tesztbolt.hu/HF-ST977030/Apple-iPhone-6-6S-hatlap-kristaly-diszitessel-Voun"
"7608";"2";"Tok LG G4 H815 S-View Flexi oldalra nyíló flipes tok - fekete";"Tokok és táskák > S-View Flexi > LG";"38407";"48777";"6";"990";"";"http://tesztbolt.hu/HF-PT-2471/LG-G4-H815-S-View-Flexi-oldalra-nyilo-flipes-tok-f"
"7609";"2";"Univerzális sztereó felvevős fülhallgató - 3, 5 mm jack - Earpods - műanyag dobozos - black/white";"Fülhallgató-mikrofon szettek > Vezetékes headsetek > Univerzális";"32108";"40777";"6";"990";"";"http://tesztbolt.hu/HF-HD-EA01BK/Univerzalis-sztereo-felvevos-fulhallgato-35-mm-jac"
"7610";"2";"Huawei Nova Plus üveg képernyővédő fólia - Tempered Glass - 1 db/csomag";"Képernyővédő fóliák és üvegek > Huawei";"32531";"41315";"6";"990";"A teljesen átlátszó edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak. Figyelem! Erre a termékre semmilyen felrakási hibából eredő reklamációt nem fogadunk el!";"http://tesztbolt.hu/HF-PT-3624/Huawei-Nova-Plus-uveg-kepernyovedo-folia-Tempered"
"7611";"2";"Tok Apple iPhone 6/6S szilikon hátlap - BCN Caseland Limited Edition - lila";"iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S";"3257";"4137";"6";"990";"";"http://tesztbolt.hu/HF-CFLTIP6006/Apple-iPhone-6-6S-szilikon-hatlap-BCN-Caseland-Lim"
"7612";"2";"Tok Sony Xperia X Performance (F8132) szilikon hátlap - Jelly Bright 0, 3 mm - pink";"Telefon hátlapok > Jelly > Jelly Bright 0.3 mm > Sony";"27657";"35124";"6";"990";"";"http://tesztbolt.hu/HF-PT-2912/Sony-Xperia-X-Performance-F8132-szilikon-hatlap-Je"
"7613";"2";"Tok Samsung S8000 Jet szilikon hátlap - LUX";"Telefon hátlapok > Lux";"1100";"1397";"6";"990";"";"http://tesztbolt.hu/HF-PT-153/Samsung-S8000-Jet-szilikon-hatlap-LUX"
"7614";"2";"Tok Samsung SM-G920 Galaxy S6 S-View Flexi oldalra nyíló flipes tok - golden";"Tokok és táskák > S-View Flexi > Samsung";"6097";"7743";"6";"990";"";"http://tesztbolt.hu/HF-PT-2455/Samsung-SM-G920-Galaxy-S6-S-View-Flexi-oldalra-nyi"
"7615";"2";"Apple Watch védőtok - Devia Colorful 38 mm - white";"Egyéb tartozékok > Okosóra tartozékok";"33018";"41933";"6";"990";"";"http://tesztbolt.hu/HF-ST971434/Apple-Watch-vedotok-Devia-Colorful-38-mm-white"
"7616";"2";"Tok Sony Xperia XA Ultra (F3212/F3216) oldalra nyíló flipes tok - Nillkin Qin - fekete";"Tokok és táskák > Nillkin > Nillkin Qin > Sony";"16950";"21526";"6";"990";"Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is";"http://tesztbolt.hu/HF-NL125421/Sony-Xperia-XA-Ultra-F3212-F3216-oldalra-nyilo-fli"
